#GeneID	PubMed_ID	Gene_name
67444022	31792365	porin
67444023	7770916	DNA topoisomerase III
67444023	11395412	DNA topoisomerase III
67444023	12596227	DNA topoisomerase III
67444023	17293019	DNA topoisomerase III
67444023	19208647	DNA topoisomerase III
67444023	23495937	DNA topoisomerase III
67444026	2542219	CvpA family protein
67444029	17114947	tRNA pseudouridine(38-40) synthase TruA
67444029	17466622	tRNA pseudouridine(38-40) synthase TruA
67444030	10846211	FimV/HubP family polar landmark protein
67444030	16965515	FimV/HubP family polar landmark protein
67444030	28583947	FimV/HubP family polar landmark protein
67444030	32080219	FimV/HubP family polar landmark protein
67444031	7910936	aspartate-semialdehyde dehydrogenase
67444031	8100567	aspartate-semialdehyde dehydrogenase
67444031	8934665	aspartate-semialdehyde dehydrogenase
67444031	8936306	aspartate-semialdehyde dehydrogenase
67444031	12071715	aspartate-semialdehyde dehydrogenase
67444031	12493825	aspartate-semialdehyde dehydrogenase
67444031	15288787	aspartate-semialdehyde dehydrogenase
67444032	17217963	4-phosphoerythronate dehydrogenase
67444034	15247431	FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC
67444034	23617613	FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC
67444039	8885411	chorismate synthase
67444039	11279147	chorismate synthase
67444039	12595729	chorismate synthase
67444039	14705034	chorismate synthase
67444040	11847124	50S ribosomal protein L3 N(5)-glutamine methyltransferase
67444042	10734219	phosphohistidine phosphatase SixA
67444042	17628145	phosphohistidine phosphatase SixA
67444044	11557134	EAL domain-containing protein
67444046	12535077	fatty acid oxidation complex subunit alpha FadJ
67444047	12535077	acetyl-CoA C-acyltransferase FadI
67444048	11916378	AAA family ATPase
67444048	15037234	AAA family ATPase
67444048	16072036	AAA family ATPase
67444048	17897320	AAA family ATPase
67444048	18466635	AAA family ATPase
67444051	10830113	vWA domain-containing protein
67444051	12388743	vWA domain-containing protein
67444051	12579041	vWA domain-containing protein
67444053	10216867	BatD family protein
67444057	2842261	OmpP1/FadL family transporter
67444057	7654173	OmpP1/FadL family transporter
67444058	21820381	VOC family protein
67444059	11096118	SIMPL domain-containing protein
67444060	32073314	efflux RND transporter periplasmic adaptor subunit
67444061	12374972	efflux RND transporter permease subunit
67444063	12151332	rhodanese-like domain-containing protein
67444063	17454295	rhodanese-like domain-containing protein
67444066	4583265	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444066	11980703	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444066	21197080	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444066	23284738	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444066	25704928	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444066	30945211	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444066	31869345	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein
67444070	9305629	preprotein translocase subunit YajC
67444070	9826342	preprotein translocase subunit YajC
67444071	12909636	tRNA guanosine(34) transglycosylase Tgt
67444071	12949492	tRNA guanosine(34) transglycosylase Tgt
67444072	12731872	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
67444075	17113994	RluA family pseudouridine synthase
67444081	27536007	phosphatase domain-containing protein
67444081	36968430	phosphatase domain-containing protein
67444082	20206133	DEAD/DEAH box helicase
67444083	17485252	methylated-DNA--
67444083	17500045	methylated-DNA--
67444084	1581309	Ada metal-binding domain-containing protein
67444084	8500619	Ada metal-binding domain-containing protein
67444085	10529352	ABC transporter ATP-binding protein
67444085	19234479	ABC transporter ATP-binding protein
67444085	24638992	ABC transporter ATP-binding protein
67444085	25750732	ABC transporter ATP-binding protein
67444085	26517916	ABC transporter ATP-binding protein
67444103	9287004	TRAP transporter small permease
67444103	10627041	TRAP transporter small permease
67444103	11524131	TRAP transporter small permease
67444103	20584082	TRAP transporter small permease
67444104	10627041	TRAP transporter large permease
67444104	11524131	TRAP transporter large permease
67444105	10339418	sensor histidine kinase
67444105	10637609	sensor histidine kinase
67444106	8830233	sigma-54-dependent transcriptional regulator
67444106	10966457	sigma-54-dependent transcriptional regulator
67444106	12618438	sigma-54-dependent transcriptional regulator
67444106	20226724	sigma-54-dependent transcriptional regulator
67444107	8830253	transglycosylase domain-containing protein
67444107	9244263	transglycosylase domain-containing protein
67444107	9614972	transglycosylase domain-containing protein
67444107	12867450	transglycosylase domain-containing protein
67444109	10368280	multiheme c-type cytochrome
67444109	11005826	multiheme c-type cytochrome
67444109	11095707	multiheme c-type cytochrome
67444109	11170457	multiheme c-type cytochrome
67444109	20550916	multiheme c-type cytochrome
67444109	21606337	multiheme c-type cytochrome
67444110	7674922	M3 family metallopeptidase
67444112	8525056	electron transfer flavoprotein subunit alpha/FixB family protein
67444112	12012333	electron transfer flavoprotein subunit alpha/FixB family protein
67444114	18387844	H-NS histone family protein
67444116	7754395	amidohydrolase family protein
67444116	8550522	amidohydrolase family protein
67444116	8590465	amidohydrolase family protein
67444116	9144792	amidohydrolase family protein
67444116	9878395	amidohydrolase family protein
67444117	21454485	Rcs stress response system protein RcsF
67444117	21471196	Rcs stress response system protein RcsF
67444118	17588214	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO
67444119	15500694	acyltransferase
67444122	11080672	patatin-like phospholipase family protein
67444125	10200953	capsule biosynthesis GfcC family protein
67444125	16030220	capsule biosynthesis GfcC family protein
67444125	17250770	capsule biosynthesis GfcC family protein
67444125	21449614	capsule biosynthesis GfcC family protein
67444128	16646971	GIY-YIG nuclease family protein
67444129	8029829	GAF domain-containing sensor histidine kinase
67444129	9433123	GAF domain-containing sensor histidine kinase
67444129	10339418	GAF domain-containing sensor histidine kinase
67444129	10637609	GAF domain-containing sensor histidine kinase
67444129	10966457	GAF domain-containing sensor histidine kinase
67444129	11032796	GAF domain-containing sensor histidine kinase
67444129	20004158	GAF domain-containing sensor histidine kinase
67444129	25324303	GAF domain-containing sensor histidine kinase
67444131	11700352	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase
67444132	11700352	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase
67444133	2166030	nucleotide sugar dehydrogenase
67444133	8606150	nucleotide sugar dehydrogenase
67444133	10376820	nucleotide sugar dehydrogenase
67444133	10931835	nucleotide sugar dehydrogenase
67444133	15226302	nucleotide sugar dehydrogenase
67444136	9235953	PssE/Cps14G family polysaccharide biosynthesis glycosyltransferase
67444136	9383197	PssE/Cps14G family polysaccharide biosynthesis glycosyltransferase
67444136	9383201	PssE/Cps14G family polysaccharide biosynthesis glycosyltransferase
67444137	9235953	PssD/Cps14F family polysaccharide biosynthesis glycosyltransferase
67444137	9383197	PssD/Cps14F family polysaccharide biosynthesis glycosyltransferase
67444137	9383201	PssD/Cps14F family polysaccharide biosynthesis glycosyltransferase
67444139	16037492	glycosyltransferase family 2 protein
67444139	18518825	glycosyltransferase family 2 protein
67444140	15500694	acyltransferase
67444142	17109392	DegT/DnrJ/EryC1/StrS family aminotransferase
67444143	11747907	acyltransferase
67444143	15500694	acyltransferase
67444144	9573603	sugar 3,4-ketoisomerase
67444144	14697267	sugar 3,4-ketoisomerase
67444144	19478949	sugar 3,4-ketoisomerase
67444144	26125548	sugar 3,4-ketoisomerase
67444145	9084178	glucose-1-phosphate thymidylyltransferase RfbA
67444148	9573151	Wzz/FepE/Etk N-terminal domain-containing protein
67444150	17250770	SLBB domain-containing protein
67444151	1584020	transcription/translation regulatory transformer protein RfaH
67444151	8987397	transcription/translation regulatory transformer protein RfaH
67444151	20132437	transcription/translation regulatory transformer protein RfaH
67444152	7476181	peptide MFS transporter
67444152	7817396	peptide MFS transporter
67444152	26098515	peptide MFS transporter
67444152	26758938	peptide MFS transporter
67444153	7699720	response regulator
67444154	19383799	MlaA family lipoprotein
67444154	38802775	MlaA family lipoprotein
67444156	9554854	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
67444156	9618447	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
67444156	10334981	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
67444158	10049806	chemotaxis protein CheW
67444158	12011495	chemotaxis protein CheW
67444159	10049806	chemotaxis protein CheW
67444159	12011495	chemotaxis protein CheW
67444160	2149583	ParA family protein
67444160	11522360	ParA family protein
67444160	17161598	ParA family protein
67444160	26339031	ParA family protein
67444162	8218244	protein-glutamate methylesterase/protein-glutamine glutaminase
67444162	9760239	protein-glutamate methylesterase/protein-glutamine glutaminase
67444162	10049806	protein-glutamate methylesterase/protein-glutamine glutaminase
67444162	10966457	protein-glutamate methylesterase/protein-glutamine glutaminase
67444162	16176121	protein-glutamate methylesterase/protein-glutamine glutaminase
67444162	16740923	protein-glutamate methylesterase/protein-glutamine glutaminase
67444163	10339418	chemotaxis protein CheA
67444163	10637609	chemotaxis protein CheA
67444163	31374212	chemotaxis protein CheA
67444167	10629180	MinD/ParA family protein
67444167	10792727	MinD/ParA family protein
67444167	16428326	MinD/ParA family protein
67444167	23600726	MinD/ParA family protein
67444167	25733861	MinD/ParA family protein
67444167	28065505	MinD/ParA family protein
67444170	8002587	flagellar biosynthesis protein FlhB
67444173	9324257	flagellar type III secretion system pore protein FliP
67444173	29076571	flagellar type III secretion system pore protein FliP
67444176	9335288	flagellar motor switch protein FliM
67444176	11325943	flagellar motor switch protein FliM
67444179	10894728	flagellar export protein FliJ
67444180	12813095	flagellar protein export ATPase FliI
67444181	15170400	flagellar assembly protein FliH
67444184	33882274	flagellar hook-basal body complex protein FliE
67444184	34579566	flagellar hook-basal body complex protein FliE
67444185	8830233	sigma-54-dependent transcriptional regulator
67444185	10966457	sigma-54-dependent transcriptional regulator
67444185	12618438	sigma-54-dependent transcriptional regulator
67444185	20226724	sigma-54-dependent transcriptional regulator
67444186	10339418	sensor histidine kinase
67444186	10637609	sensor histidine kinase
67444187	9287015	sigma-54 dependent transcriptional regulator
67444188	8861212	flagellar export chaperone FliS
67444190	8195064	flagellar filament capping protein FliD
67444190	9488388	flagellar filament capping protein FliD
67444190	11230454	flagellar filament capping protein FliD
67444192	7648320	flagellin N-terminal helical domain-containing protein
67444193	7648320	flagellin N-terminal helical domain-containing protein
67444196	11554792	flagellar assembly peptidoglycan hydrolase FlgJ
67444196	25248745	flagellar assembly peptidoglycan hydrolase FlgJ
67444196	26871950	flagellar assembly peptidoglycan hydrolase FlgJ
67444201	10850984	flagellar hook protein FlgE
67444201	15271959	flagellar hook protein FlgE
67444202	21604306	flagellar hook assembly protein FlgD
67444205	9115443	CheR family methyltransferase
67444205	12504684	CheR family methyltransferase
67444205	12826405	CheR family methyltransferase
67444205	23180741	CheR family methyltransferase
67444207	8200538	flagellar basal body P-ring formation chaperone FlgA
